  0.745823E-04  0.752187E+07  0.752187E+07  0.993730E+07  0.993693E+07  0.752480E+07  0.752188E+07
  0.104088E-03  0.752150E+07  0.752150E+07  0.985048E+07  0.984977E+07  0.752319E+07  0.752151E+07
  0.145267E-03  0.752078E+07  0.752078E+07  0.968343E+07  0.968208E+07  0.752007E+07  0.752078E+07
  0.202736E-03  0.751939E+07  0.751939E+07  0.936568E+07  0.936316E+07  0.751400E+07  0.751937E+07
  0.282941E-03  0.751670E+07  0.751669E+07  0.877482E+07  0.877033E+07  0.750224E+07  0.751663E+07
  0.394875E-03  0.751153E+07  0.751151E+07  0.772401E+07  0.771668E+07  0.747955E+07  0.751138E+07
  0.551093E-03  0.750170E+07  0.750166E+07  0.601377E+07  0.600388E+07  0.743614E+07  0.750140E+07
  0.769112E-03  0.748342E+07  0.748336E+07  0.368917E+07  0.368095E+07  0.735444E+07  0.748283E+07
  0.107338E-02  0.745062E+07  0.745050E+07  0.153352E+07  0.153435E+07  0.720519E+07  0.744950E+07
  0.149803E-02  0.739459E+07  0.739434E+07  0.690734E+06  0.693542E+06  0.694700E+07  0.739253E+07
  0.209066E-02  0.730379E+07  0.730330E+07  0.407724E+06  0.404276E+06  0.654287E+07  0.730028E+07
  0.291776E-02  0.716308E+07  0.716215E+07  0.000000E+00  0.000000E+00  0.598890E+07  0.715764E+07
  0.407206E-02  0.695448E+07  0.695272E+07  0.000000E+00  0.000000E+00  0.532457E+07  0.694686E+07
  0.421008E-02  0.692916E+07  0.692728E+07  0.000000E+00  0.000000E+00  0.525314E+07  0.692131E+07
  0.435278E-02  0.690295E+07  0.690095E+07  0.000000E+00  0.000000E+00  0.518078E+07  0.689488E+07
  0.450032E-02  0.687584E+07  0.687370E+07  0.000000E+00  0.000000E+00  0.510744E+07  0.686753E+07
  0.465286E-02  0.684780E+07  0.684552E+07  0.000000E+00  0.000000E+00  0.503321E+07  0.683926E+07
  0.481057E-02  0.681881E+07  0.681639E+07  0.000000E+00  0.000000E+00  0.495807E+07  0.681005E+07
  0.497362E-02  0.678886E+07  0.678628E+07  0.000000E+00  0.000000E+00  0.488201E+07  0.677987E+07
  0.514220E-02  0.675793E+07  0.675518E+07  0.000000E+00  0.000000E+00  0.480505E+07  0.674870E+07
  0.531650E-02  0.672600E+07  0.672307E+07  0.000000E+00  0.000000E+00  0.472721E+07  0.671653E+07
  0.549670E-02  0.669305E+07  0.668992E+07  0.000000E+00  0.000000E+00  0.464850E+07  0.668334E+07
  0.568301E-02  0.665905E+07  0.665572E+07  0.000000E+00  0.000000E+00  0.456891E+07  0.664911E+07
  0.587564E-02  0.662400E+07  0.662045E+07  0.000000E+00  0.000000E+00  0.448842E+07  0.661382E+07
  0.607480E-02  0.658806E+07  0.658429E+07  0.000000E+00  0.000000E+00  0.439262E+07  0.657758E+07
  0.628070E-02  0.655083E+07  0.654681E+07  0.000000E+00  0.000000E+00  0.430793E+07  0.654009E+07
  0.649359E-02  0.651248E+07  0.650820E+07  0.000000E+00  0.000000E+00  0.422209E+07  0.650149E+07
  0.671369E-02  0.647298E+07  0.646843E+07  0.000000E+00  0.000000E+00  0.413507E+07  0.646174E+07
  0.694125E-02  0.643233E+07  0.642749E+07  0.000000E+00  0.000000E+00  0.404686E+07  0.642082E+07
  0.717652E-02  0.639050E+07  0.638535E+07  0.000000E+00  0.000000E+00  0.395752E+07  0.637873E+07
  0.741977E-02  0.634746E+07  0.634199E+07  0.000000E+00  0.000000E+00  0.386719E+07  0.633543E+07
  0.767127E-02  0.630321E+07  0.629739E+07  0.000000E+00  0.000000E+00  0.377610E+07  0.629091E+07
  0.793129E-02  0.625762E+07  0.625143E+07  0.000000E+00  0.000000E+00  0.368422E+07  0.624506E+07
  0.820012E-02  0.621086E+07  0.620428E+07  0.000000E+00  0.000000E+00  0.359263E+07  0.619804E+07
  0.847806E-02  0.616282E+07  0.615583E+07  0.000000E+00  0.000000E+00  0.350122E+07  0.614974E+07
  0.876543E-02  0.611348E+07  0.610606E+07  0.000000E+00  0.000000E+00  0.341022E+07  0.610015E+07
  0.906253E-02  0.606283E+07  0.605495E+07  0.000000E+00  0.000000E+00  0.331974E+07  0.604924E+07
  0.936971E-02  0.601085E+07  0.600248E+07  0.000000E+00  0.000000E+00  0.322975E+07  0.599701E+07
  0.968729E-02  0.595755E+07  0.594866E+07  0.000000E+00  0.000000E+00  0.314002E+07  0.594347E+07
  0.100156E-01  0.590285E+07  0.589342E+07  0.000000E+00  0.000000E+00  0.305051E+07  0.588853E+07
  0.103551E-01  0.584677E+07  0.583677E+07  0.000000E+00  0.000000E+00  0.296100E+07  0.583221E+07
  0.107061E-01  0.578929E+07  0.577869E+07  0.000000E+00  0.000000E+00  0.287144E+07  0.577449E+07
  0.110690E-01  0.573038E+07  0.571915E+07  0.000000E+00  0.000000E+00  0.278191E+07  0.571535E+07
  0.114442E-01  0.567002E+07  0.565812E+07  0.000000E+00  0.000000E+00  0.269262E+07  0.565476E+07
  0.118321E-01  0.560822E+07  0.559562E+07  0.000000E+00  0.000000E+00  0.260380E+07  0.559273E+07
  0.122331E-01  0.554495E+07  0.553161E+07  0.000000E+00  0.000000E+00  0.251570E+07  0.552923E+07
  0.126478E-01  0.548019E+07  0.546608E+07  0.000000E+00  0.000000E+00  0.242851E+07  0.546425E+07
  0.130765E-01  0.541393E+07  0.539902E+07  0.000000E+00  0.000000E+00  0.234239E+07  0.539778E+07
  0.135197E-01  0.534616E+07  0.533040E+07  0.000000E+00  0.000000E+00  0.225742E+07  0.532980E+07
  0.139780E-01  0.527686E+07  0.526022E+07  0.000000E+00  0.000000E+00  0.217366E+07  0.526030E+07
  0.144517E-01  0.520604E+07  0.518847E+07  0.000000E+00  0.000000E+00  0.209108E+07  0.518928E+07
  0.149416E-01  0.513367E+07  0.511515E+07  0.000000E+00  0.000000E+00  0.200959E+07  0.511673E+07
  0.154480E-01  0.505977E+07  0.504025E+07  0.000000E+00  0.000000E+00  0.192912E+07  0.504265E+07
  0.159716E-01  0.498433E+07  0.496378E+07  0.000000E+00  0.000000E+00  0.184968E+07  0.496703E+07
  0.165130E-01  0.490735E+07  0.488573E+07  0.000000E+00  0.000000E+00  0.177147E+07  0.488988E+07
  0.170727E-01  0.482885E+07  0.480612E+07  0.000000E+00  0.000000E+00  0.169479E+07  0.481121E+07
  0.176514E-01  0.474883E+07  0.472496E+07  0.000000E+00  0.000000E+00  0.161985E+07  0.473104E+07
  0.182497E-01  0.466731E+07  0.464228E+07  0.000000E+00  0.000000E+00  0.154665E+07  0.464938E+07
  0.188683E-01  0.458433E+07  0.455809E+07  0.000000E+00  0.000000E+00  0.147506E+07  0.456626E+07
  0.195078E-01  0.449990E+07  0.447245E+07  0.000000E+00  0.000000E+00  0.140501E+07  0.448172E+07
  0.201690E-01  0.441409E+07  0.438539E+07  0.000000E+00  0.000000E+00  0.133660E+07  0.439579E+07
  0.208527E-01  0.432693E+07  0.429697E+07  0.000000E+00  0.000000E+00  0.126994E+07  0.430853E+07
  0.215595E-01  0.423848E+07  0.420726E+07  0.000000E+00  0.000000E+00  0.120515E+07  0.421999E+07
  0.222902E-01  0.414883E+07  0.411633E+07  0.000000E+00  0.000000E+00  0.114230E+07  0.413026E+07
  0.230458E-01  0.405805E+07  0.402428E+07  0.000000E+00  0.000000E+00  0.108138E+07  0.403942E+07
  0.238269E-01  0.396624E+07  0.393122E+07  0.000000E+00  0.000000E+00  0.102232E+07  0.394757E+07
  0.246345E-01  0.387351E+07  0.383726E+07  0.000000E+00  0.000000E+00  0.965128E+06  0.385481E+07
  0.254695E-01  0.378000E+07  0.374255E+07  0.000000E+00  0.000000E+00  0.909984E+06  0.376129E+07
  0.263328E-01  0.368584E+07  0.364724E+07  0.000000E+00  0.000000E+00  0.856965E+06  0.366714E+07
  0.272253E-01  0.359121E+07  0.355151E+07  0.000000E+00  0.000000E+00  0.805976E+06  0.357253E+07
  0.281482E-01  0.349627E+07  0.345555E+07  0.000000E+00  0.000000E+00  0.756970E+06  0.347764E+07
