  0.714286E-04  0.206371E+08  0.206371E+08  0.267488E+08  0.267477E+08  0.206373E+08  0.206371E+08
  0.996866E-04  0.206357E+08  0.206357E+08  0.260377E+08  0.260356E+08  0.206338E+08  0.206357E+08
  0.139124E-03  0.206329E+08  0.206329E+08  0.247019E+08  0.246980E+08  0.206269E+08  0.206329E+08
  0.194163E-03  0.206276E+08  0.206276E+08  0.222777E+08  0.222711E+08  0.206137E+08  0.206275E+08
  0.270976E-03  0.206173E+08  0.206173E+08  0.181695E+08  0.181599E+08  0.205881E+08  0.206172E+08
  0.378178E-03  0.205980E+08  0.205980E+08  0.121050E+08  0.120949E+08  0.205392E+08  0.205977E+08
  0.527790E-03  0.205624E+08  0.205623E+08  0.538978E+07  0.538684E+07  0.204468E+08  0.205618E+08
  0.736590E-03  0.204989E+08  0.204989E+08  0.148868E+07  0.149332E+07  0.202764E+08  0.204978E+08
  0.102799E-02  0.203909E+08  0.203908E+08  0.835175E+06  0.830361E+06  0.199720E+08  0.203888E+08
  0.143468E-02  0.202137E+08  0.202134E+08  0.164061E+06  0.153583E+06  0.194551E+08  0.202100E+08
  0.200226E-02  0.199326E+08  0.199321E+08  0.000000E+00  0.000000E+00  0.186492E+08  0.199262E+08
  0.279438E-02  0.195029E+08  0.195019E+08  0.000000E+00  0.000000E+00  0.175134E+08  0.194930E+08
  0.389987E-02  0.188742E+08  0.188722E+08  0.000000E+00  0.000000E+00  0.160355E+08  0.188600E+08
  0.403205E-02  0.187983E+08  0.187962E+08  0.000000E+00  0.000000E+00  0.158679E+08  0.187837E+08
  0.416872E-02  0.187200E+08  0.187177E+08  0.000000E+00  0.000000E+00  0.156966E+08  0.187049E+08
  0.431002E-02  0.186390E+08  0.186366E+08  0.000000E+00  0.000000E+00  0.155216E+08  0.186234E+08
  0.445611E-02  0.185554E+08  0.185528E+08  0.000000E+00  0.000000E+00  0.153430E+08  0.185393E+08
  0.460715E-02  0.184690E+08  0.184663E+08  0.000000E+00  0.000000E+00  0.151603E+08  0.184524E+08
  0.476331E-02  0.183799E+08  0.183770E+08  0.000000E+00  0.000000E+00  0.149745E+08  0.183628E+08
  0.492476E-02  0.182880E+08  0.182849E+08  0.000000E+00  0.000000E+00  0.147851E+08  0.182704E+08
  0.509169E-02  0.181932E+08  0.181899E+08  0.000000E+00  0.000000E+00  0.145921E+08  0.181751E+08
  0.526427E-02  0.180955E+08  0.180920E+08  0.000000E+00  0.000000E+00  0.143954E+08  0.180769E+08
  0.544270E-02  0.179948E+08  0.179911E+08  0.000000E+00  0.000000E+00  0.141950E+08  0.179757E+08
  0.562719E-02  0.178917E+08  0.178877E+08  0.000000E+00  0.000000E+00  0.139680E+08  0.178719E+08
  0.581792E-02  0.177849E+08  0.177807E+08  0.000000E+00  0.000000E+00  0.137566E+08  0.177646E+08
  0.601512E-02  0.176751E+08  0.176706E+08  0.000000E+00  0.000000E+00  0.135411E+08  0.176541E+08
  0.621900E-02  0.175620E+08  0.175572E+08  0.000000E+00  0.000000E+00  0.133215E+08  0.175405E+08
  0.642980E-02  0.174457E+08  0.174406E+08  0.000000E+00  0.000000E+00  0.130981E+08  0.174237E+08
  0.664773E-02  0.173262E+08  0.173208E+08  0.000000E+00  0.000000E+00  0.128710E+08  0.173035E+08
  0.687306E-02  0.172033E+08  0.171975E+08  0.000000E+00  0.000000E+00  0.126407E+08  0.171801E+08
  0.710602E-02  0.170770E+08  0.170709E+08  0.000000E+00  0.000000E+00  0.124075E+08  0.170532E+08
  0.734688E-02  0.169471E+08  0.169406E+08  0.000000E+00  0.000000E+00  0.121719E+08  0.169227E+08
  0.759591E-02  0.168139E+08  0.168070E+08  0.000000E+00  0.000000E+00  0.119345E+08  0.167889E+08
  0.785337E-02  0.166772E+08  0.166698E+08  0.000000E+00  0.000000E+00  0.116955E+08  0.166516E+08
  0.811956E-02  0.165369E+08  0.165291E+08  0.000000E+00  0.000000E+00  0.114548E+08  0.165108E+08
  0.839477E-02  0.163930E+08  0.163847E+08  0.000000E+00  0.000000E+00  0.112124E+08  0.163663E+08
  0.867932E-02  0.162455E+08  0.162367E+08  0.000000E+00  0.000000E+00  0.109682E+08  0.162182E+08
  0.897350E-02  0.160943E+08  0.160850E+08  0.000000E+00  0.000000E+00  0.107220E+08  0.160665E+08
  0.927766E-02  0.159393E+08  0.159294E+08  0.000000E+00  0.000000E+00  0.104739E+08  0.159110E+08
  0.959213E-02  0.157806E+08  0.157700E+08  0.000000E+00  0.000000E+00  0.102240E+08  0.157517E+08
  0.991725E-02  0.156180E+08  0.156068E+08  0.000000E+00  0.000000E+00  0.997254E+07  0.155885E+08
  0.102534E-01  0.154515E+08  0.154396E+08  0.000000E+00  0.000000E+00  0.971976E+07  0.154215E+08
  0.106009E-01  0.152810E+08  0.152685E+08  0.000000E+00  0.000000E+00  0.946602E+07  0.152505E+08
  0.109603E-01  0.151066E+08  0.150933E+08  0.000000E+00  0.000000E+00  0.921168E+07  0.150756E+08
  0.113318E-01  0.149282E+08  0.149142E+08  0.000000E+00  0.000000E+00  0.895707E+07  0.148967E+08
  0.117159E-01  0.147457E+08  0.147309E+08  0.000000E+00  0.000000E+00  0.870254E+07  0.147137E+08
  0.121130E-01  0.145592E+08  0.145435E+08  0.000000E+00  0.000000E+00  0.844838E+07  0.145267E+08
  0.125235E-01  0.143686E+08  0.143520E+08  0.000000E+00  0.000000E+00  0.819435E+07  0.143356E+08
  0.129480E-01  0.141738E+08  0.141563E+08  0.000000E+00  0.000000E+00  0.794137E+07  0.141404E+08
  0.133869E-01  0.139749E+08  0.139564E+08  0.000000E+00  0.000000E+00  0.768898E+07  0.139410E+08
  0.138406E-01  0.137718E+08  0.137522E+08  0.000000E+00  0.000000E+00  0.743723E+07  0.137375E+08
  0.143098E-01  0.135645E+08  0.135439E+08  0.000000E+00  0.000000E+00  0.718643E+07  0.135299E+08
  0.147948E-01  0.133530E+08  0.133314E+08  0.000000E+00  0.000000E+00  0.693708E+07  0.133181E+08
  0.152963E-01  0.131374E+08  0.131146E+08  0.000000E+00  0.000000E+00  0.668971E+07  0.131021E+08
  0.158147E-01  0.129177E+08  0.128937E+08  0.000000E+00  0.000000E+00  0.644462E+07  0.128820E+08
