  0.714286E-04  0.704446E+07  0.704445E+07  0.931194E+07  0.931161E+07  0.000000E+00  0.704446E+07
  0.843829E-04  0.704432E+07  0.704432E+07  0.928004E+07  0.927958E+07  0.000000E+00  0.704432E+07
  0.996866E-04  0.704414E+07  0.704414E+07  0.923568E+07  0.923505E+07  0.000000E+00  0.704414E+07
  0.117766E-03  0.704389E+07  0.704388E+07  0.917411E+07  0.917324E+07  0.000000E+00  0.704389E+07
  0.139124E-03  0.704353E+07  0.704353E+07  0.908883E+07  0.908762E+07  0.000000E+00  0.704353E+07
  0.164355E-03  0.704304E+07  0.704303E+07  0.897106E+07  0.896940E+07  0.000000E+00  0.704304E+07
  0.194163E-03  0.704235E+07  0.704234E+07  0.880910E+07  0.880683E+07  0.000000E+00  0.704235E+07
  0.229376E-03  0.704139E+07  0.704138E+07  0.858766E+07  0.858461E+07  0.000000E+00  0.704139E+07
  0.270976E-03  0.704006E+07  0.704005E+07  0.828740E+07  0.828334E+07  0.000000E+00  0.704006E+07
  0.320121E-03  0.703821E+07  0.703820E+07  0.788494E+07  0.787965E+07  0.000000E+00  0.703821E+07
  0.378178E-03  0.703566E+07  0.703564E+07  0.735423E+07  0.734753E+07  0.000000E+00  0.703565E+07
  0.446764E-03  0.703213E+07  0.703211E+07  0.667040E+07  0.666225E+07  0.000000E+00  0.703213E+07
  0.527790E-03  0.702730E+07  0.702727E+07  0.581783E+07  0.580854E+07  0.000000E+00  0.702729E+07
  0.623510E-03  0.702070E+07  0.702066E+07  0.480410E+07  0.479453E+07  0.000000E+00  0.702069E+07
  0.736590E-03  0.701176E+07  0.701170E+07  0.367929E+07  0.367097E+07  0.000000E+00  0.701175E+07
  0.870178E-03  0.699978E+07  0.699970E+07  0.255325E+07  0.254826E+07  0.000000E+00  0.699977E+07
  0.102799E-02  0.698392E+07  0.698380E+07  0.159075E+07  0.159061E+07  0.000000E+00  0.698390E+07
  0.121443E-02  0.696319E+07  0.696303E+07  0.952319E+06  0.956119E+06  0.000000E+00  0.696316E+07
  0.143468E-02  0.693651E+07  0.693629E+07  0.672492E+06  0.675863E+06  0.000000E+00  0.693648E+07
  0.169488E-02  0.690265E+07  0.690235E+07  0.573115E+06  0.571924E+06  0.000000E+00  0.690261E+07
  0.200226E-02  0.686019E+07  0.685977E+07  0.419451E+06  0.416982E+06  0.000000E+00  0.686013E+07
  0.236539E-02  0.680746E+07  0.680688E+07  0.247968E+06  0.249773E+06  0.000000E+00  0.680738E+07
  0.279438E-02  0.674258E+07  0.674178E+07  0.200382E+06  0.200148E+06  0.000000E+00  0.674247E+07
  0.330117E-02  0.666350E+07  0.666238E+07  0.133552E+06  0.133217E+06  0.000000E+00  0.666334E+07
  0.389987E-02  0.656799E+07  0.656645E+07  0.989189E+05  0.988852E+05  0.000000E+00  0.656777E+07
  0.460715E-02  0.645370E+07  0.645157E+07  0.637388E+05  0.632673E+05  0.000000E+00  0.645339E+07
  0.480317E-02  0.642191E+07  0.641960E+07  0.605204E+05  0.596381E+05  0.000000E+00  0.642157E+07
  0.500753E-02  0.638875E+07  0.638625E+07  0.603632E+05  0.579351E+05  0.000000E+00  0.638838E+07
  0.522058E-02  0.635419E+07  0.635149E+07  0.577100E+05  0.539094E+05  0.000000E+00  0.635379E+07
  0.544270E-02  0.631818E+07  0.631526E+07  0.503821E+05  0.469302E+05  0.000000E+00  0.631775E+07
  0.567427E-02  0.628069E+07  0.627753E+07  0.422536E+05  0.407859E+05  0.000000E+00  0.628023E+07
  0.591570E-02  0.624168E+07  0.623826E+07  0.380460E+05  0.383487E+05  0.000000E+00  0.624118E+07
  0.616739E-02  0.620111E+07  0.619741E+07  0.367012E+05  0.372254E+05  0.000000E+00  0.620057E+07
  0.642980E-02  0.615894E+07  0.615493E+07  0.335687E+05  0.335972E+05  0.000000E+00  0.615835E+07
  0.670336E-02  0.611512E+07  0.611080E+07  0.286843E+05  0.287426E+05  0.000000E+00  0.611449E+07
  0.698857E-02  0.606963E+07  0.606495E+07  0.265038E+05  0.265457E+05  0.000000E+00  0.606894E+07
  0.728591E-02  0.602241E+07  0.601736E+07  0.264375E+05  0.258170E+05  0.000000E+00  0.602167E+07
  0.759591E-02  0.597343E+07  0.596798E+07  0.233781E+05  0.229073E+05  0.000000E+00  0.597263E+07
  0.791909E-02  0.592265E+07  0.591677E+07  0.191245E+05  0.197851E+05  0.000000E+00  0.592179E+07
  0.825602E-02  0.587004E+07  0.586368E+07  0.188934E+05  0.191042E+05  0.000000E+00  0.586910E+07
  0.860729E-02  0.581554E+07  0.580868E+07  0.186480E+05  0.176327E+05  0.000000E+00  0.581453E+07
  0.897350E-02  0.575912E+07  0.575173E+07  0.151574E+05  0.150175E+05  0.000000E+00  0.575803E+07
  0.935530E-02  0.570074E+07  0.569277E+07  0.144856E+05  0.144120E+05  0.000000E+00  0.569957E+07
  0.975334E-02  0.564036E+07  0.563178E+07  0.148107E+05  0.131766E+05  0.000000E+00  0.563910E+07
  0.101683E-01  0.557794E+07  0.556871E+07  0.119446E+05  0.113886E+05  0.000000E+00  0.557659E+07
